id,datetime,temperature,humidity,heat_index,lstm_temp,lstm_hum,lstm_heat,arima_temp,arima_hum,arima_heat
2056,30-09-2020 23:30:44,22.925043359650623,49.77559324824845,24.959737223552214,23.901660919189453,38.79710388183594,25.7850341796875,25.0,43.41439742065978,25.754492129105596
2057,30-09-2020 23:30:49,22.258096553350114,49.12823603498373,24.959737223552214,23.90165901184082,38.79710388183594,25.7850341796875,25.0,43.414400440177914,25.754490551176143
2058,30-09-2020 23:30:54,22.12412080615336,47.133203048851904,24.992881159109814,23.90165901184082,38.79710006713867,25.7850341796875,25.0,43.4144034596958,25.754488973375505
2059,30-09-2020 23:30:59,22.451790107551684,47.996633814779464,24.992881159109814,23.90165901184082,38.79710006713867,25.7850341796875,25.0,43.41440647921342,25.754487395703666
2060,30-09-2020 23:31:04,22.693355153022935,47.541201410786684,24.992881159109814,23.90165901184082,38.79710006713867,25.7850341796875,25.0,43.41440949873079,25.75448581816062
2061,30-09-2020 23:31:13,22.737168873624597,49.805996546747764,24.959737223552214,23.90165901184082,38.79710006713867,25.7850341796875,25.0,43.4144125182479,25.754484240746358
2062,30-09-2020 23:31:18,22.702577184022,49.82071480591409,24.959737223552214,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.41441553776477,25.754482663460866
2063,30-09-2020 23:31:23,22.431183670116837,46.81399041810715,25.002857939555195,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.414418557281365,25.75448108630413
2064,30-09-2020 23:31:33,22.67382300444688,49.22522321439627,24.959737223552214,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41442157679772,25.75447950927615
2065,30-09-2020 23:31:40,22.5764568360264,46.77958866269677,25.002857939555195,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41442459631381,25.754477932376897
2066,30-09-2020 23:31:47,22.111306185773234,47.86025574944742,24.992881159109814,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41442761582966,25.754476355606386
2067,30-09-2020 23:31:54,22.119611602358564,47.776678624678034,24.992881159109814,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.414430635345234,25.754474778964582
2068,30-09-2020 23:31:59,22.483860501317583,49.725677338593506,24.959737223552214,23.901657104492188,38.797080993652344,25.7850341796875,25.0,43.41443365486058,25.754473202451496
2069,30-09-2020 23:32:07,22.957093982773454,47.33870302520476,24.992881159109814,23.901657104492188,38.79711151123047,25.785036087036133,25.0,43.414436674375644,25.754471626067097
2070,30-09-2020 23:32:12,22.81095430264458,49.302398315469766,24.959737223552214,23.901657104492188,38.79711151123047,25.785036087036133,25.0,43.41443969389048,25.754470049811392
2071,30-09-2020 23:32:17,22.102119843962484,46.342416917982526,25.002857939555195,23.901657104492188,38.7971076965332,25.785036087036133,25.0,43.41444271340503,25.75446847368436
2072,30-09-2020 23:32:24,22.52524058827799,47.744032310561906,24.992881159109814,23.901657104492188,38.7971076965332,25.785036087036133,25.0,43.414445732919354,25.754466897685994
2073,30-09-2020 23:32:29,22.271717136857177,49.86726134822754,24.959737223552214,23.901657104492188,38.7971076965332,25.785036087036133,25.0,43.4144487524334,25.75446532181628
